Game 837: Score = 752, Max Tile = 64, Time = 0.0268 seconds
Game 838: Score = 1328, Max Tile = 128, Time = 0.0472 seconds
Game 839: Score = 1388, Max Tile = 128, Time = 0.0534 seconds
Game 840: Score = 976, Max Tile = 64, Time = 0.0385 seconds
Game 841: Score = 708, Max Tile = 64, Time = 0.0346 seconds
Game 842: Score = 1532, Max Tile = 128, Time = 0.0477 seconds
Game 843: Score = 1316, Max Tile = 128, Time = 0.0416 seconds
Game 844: Score = 1300, Max Tile = 128, Time = 0.0366 seconds
Game 845: Score = 796, Max Tile = 64, Time = 0.0332 seconds
Game 846: Score = 868, Max Tile = 64, Time = 0.0407 seconds
Game 847: Score = 1008, Max Tile = 64, Time = 0.0515 seconds
Game 848: Score = 1292, Max Tile = 128, Time = 0.0607 seconds
Game 849: Score = 348, Max Tile = 32, Time = 0.0265 seconds
Game 850: Score = 752, Max Tile = 64, Time = 0.0374 seconds
Game 851: Score = 1048, Max Tile = 128, Time = 0.0460 seconds
Game 852: Score = 1596, Max Tile = 128, Time = 0.0418 seconds
Game 853: Score = 1088, Max Tile = 64, Time = 0.0444 seconds
Game 854: Score = 580, Max Tile = 64, Time = 0.0030 seconds
Game 855: Score = 896, Max Tile = 64, Time = 0.0563 seconds
Game 856: Score = 1096, Max Tile = 128, Time = 0.0426 seconds
Game 857: Score = 312, Max Tile = 32, Time = 0.0265 seconds
Game 858: Score = 1060, Max Tile = 128, Time = 0.0208 seconds
Game 859: Score = 1020, Max Tile = 128, Time = 0.0221 seconds
Game 860: Score = 320, Max Tile = 32, Time = 0.0233 seconds
Game 861: Score = 656, Max Tile = 64, Time = 0.0367 seconds
Game 862: Score = 656, Max Tile = 64, Time = 0.0344 seconds
Game 863: Score = 1624, Max Tile = 128, Time = 0.0517 seconds
Game 864: Score = 528, Max Tile = 32, Time = 0.0252 seconds
Game 865: Score = 1432, Max Tile = 128, Time = 0.0326 seconds
Game 866: Score = 552, Max Tile = 64, Time = 0.0173 seconds
Game 867: Score = 2736, Max Tile = 256, Time = 0.0537 seconds
Game 868: Score = 472, Max Tile = 32, Time = 0.0287 seconds
Game 869: Score = 456, Max Tile = 32, Time = 0.0308 seconds
Game 870: Score = 2352, Max Tile = 256, Time = 0.0651 seconds
Game 871: Score = 2184, Max Tile = 256, Time = 0.0671 seconds
Game 872: Score = 944, Max Tile = 128, Time = 0.0351 seconds
Game 873: Score = 1860, Max Tile = 128, Time = 0.0580 seconds
Game 874: Score = 292, Max Tile = 32, Time = 0.0111 seconds
Game 875: Score = 688, Max Tile = 64, Time = 0.0393 seconds
Game 876: Score = 1568, Max Tile = 128, Time = 0.0475 seconds
Game 877: Score = 176, Max Tile = 16, Time = 0.0136 seconds
Game 878: Score = 676, Max Tile = 64, Time = 0.0294 seconds
Game 879: Score = 908, Max Tile = 64, Time = 0.0248 seconds
Game 880: Score = 712, Max Tile = 64, Time = 0.0304 seconds
Game 881: Score = 284, Max Tile = 32, Time = 0.0198 seconds
Game 882: Score = 1140, Max Tile = 128, Time = 0.0556 seconds
Game 883: Score = 1220, Max Tile = 128, Time = 0.0402 seconds
Game 884: Score = 788, Max Tile = 64, Time = 0.0437 seconds
Game 885: Score = 660, Max Tile = 64, Time = 0.0343 seconds
Game 886: Score = 768, Max Tile = 64, Time = 0.0450 seconds
Game 887: Score = 612, Max Tile = 64, Time = 0.0300 seconds
Game 888: Score = 1124, Max Tile = 128, Time = 0.0650 seconds
Game 889: Score = 1032, Max Tile = 128, Time = 0.0446 seconds
Game 890: Score = 1360, Max Tile = 128, Time = 0.0570 seconds
Game 891: Score = 468, Max Tile = 64, Time = 0.0325 seconds
Game 892: Score = 980, Max Tile = 128, Time = 0.0392 seconds
Game 893: Score = 604, Max Tile = 64, Time = 0.0361 seconds
Game 894: Score = 640, Max Tile = 64, Time = 0.0385 seconds
Game 895: Score = 880, Max Tile = 64, Time = 0.0522 seconds
Game 896: Score = 1160, Max Tile = 128, Time = 0.0560 seconds
Game 897: Score = 568, Max Tile = 64, Time = 0.0279 seconds
Game 898: Score = 1108, Max Tile = 128, Time = 0.0407 seconds
Game 899: Score = 600, Max Tile = 64, Time = 0.0475 seconds
Game 900: Score = 1164, Max Tile = 128, Time = 0.0421 seconds
Game 901: Score = 1392, Max Tile = 128, Time = 0.0429 seconds
Game 902: Score = 1396, Max Tile = 128, Time = 0.0591 seconds
Game 903: Score = 952, Max Tile = 64, Time = 0.0428 seconds
Game 904: Score = 672, Max Tile = 64, Time = 0.0387 seconds
Game 905: Score = 172, Max Tile = 16, Time = 0.0146 seconds
Game 906: Score = 1256, Max Tile = 128, Time = 0.0606 seconds
Game 907: Score = 544, Max Tile = 64, Time = 0.0219 seconds
Game 908: Score = 1288, Max Tile = 128, Time = 0.0518 seconds
Game 909: Score = 1632, Max Tile = 128, Time = 0.0417 seconds
Game 910: Score = 1296, Max Tile = 128, Time = 0.0102 seconds
Game 911: Score = 388, Max Tile = 32, Time = 0.0277 seconds
Game 912: Score = 1196, Max Tile = 128, Time = 0.0361 seconds
Game 913: Score = 1396, Max Tile = 128, Time = 0.0437 seconds
Game 914: Score = 944, Max Tile = 64, Time = 0.0409 seconds
Game 915: Score = 660, Max Tile = 64, Time = 0.0224 seconds
Game 916: Score = 1456, Max Tile = 128, Time = 0.0697 seconds
Game 917: Score = 1040, Max Tile = 128, Time = 0.0312 seconds
Game 918: Score = 400, Max Tile = 32, Time = 0.0115 seconds
Game 919: Score = 1480, Max Tile = 128, Time = 0.0576 seconds
Game 920: Score = 832, Max Tile = 64, Time = 0.0626 seconds
Game 921: Score = 1136, Max Tile = 128, Time = 0.0427 seconds
Game 922: Score = 616, Max Tile = 64, Time = 0.0184 seconds
Game 923: Score = 1248, Max Tile = 128, Time = 0.0452 seconds
Game 924: Score = 656, Max Tile = 64, Time = 0.0247 seconds
Game 925: Score = 1704, Max Tile = 128, Time = 0.0698 seconds
Game 926: Score = 768, Max Tile = 64, Time = 0.0380 seconds
Game 927: Score = 1216, Max Tile = 128, Time = 0.0452 seconds
Game 928: Score = 1072, Max Tile = 128, Time = 0.0284 seconds
Game 929: Score = 692, Max Tile = 64, Time = 0.0181 seconds
Game 930: Score = 1056, Max Tile = 128, Time = 0.0486 seconds
Game 931: Score = 1340, Max Tile = 128, Time = 0.0554 seconds
Game 932: Score = 648, Max Tile = 64, Time = 0.0349 seconds
Game 933: Score = 372, Max Tile = 32, Time = 0.0097 seconds
Game 934: Score = 384, Max Tile = 32, Time = 0.0342 seconds
Game 935: Score = 1312, Max Tile = 128, Time = 0.0603 seconds
Game 936: Score = 544, Max Tile = 64, Time = 0.0330 seconds
Game 937: Score = 2756, Max Tile = 256, Time = 0.0703 seconds
Game 938: Score = 668, Max Tile = 64, Time = 0.0213 seconds
Game 939: Score = 1592, Max Tile = 128, Time = 0.0648 seconds
Game 940: Score = 420, Max Tile = 32, Time = 0.0194 seconds
Game 941: Score = 844, Max Tile = 64, Time = 0.0454 seconds
Game 942: Score = 256, Max Tile = 32, Time = 0.0274 seconds
Game 943: Score = 1064, Max Tile = 128, Time = 0.0411 seconds
Game 944: Score = 676, Max Tile = 64, Time = 0.0297 seconds
Game 945: Score = 1680, Max Tile = 128, Time = 0.0489 seconds
Game 946: Score = 348, Max Tile = 32, Time = 0.0268 seconds
Game 947: Score = 1328, Max Tile = 128, Time = 0.0480 seconds
Game 948: Score = 1884, Max Tile = 128, Time = 0.0755 seconds
Game 949: Score = 632, Max Tile = 64, Time = 0.0531 seconds
Game 950: Score = 1364, Max Tile = 128, Time = 0.0500 seconds
Game 951: Score = 692, Max Tile = 64, Time = 0.0410 seconds
Game 952: Score = 1276, Max Tile = 128, Time = 0.0469 seconds
Game 953: Score = 544, Max Tile = 32, Time = 0.0413 seconds
Game 954: Score = 572, Max Tile = 32, Time = 0.0301 seconds
Game 955: Score = 724, Max Tile = 64, Time = 0.0305 seconds
Game 956: Score = 504, Max Tile = 64, Time = 0.0344 seconds
Game 957: Score = 652, Max Tile = 64, Time = 0.0141 seconds
Game 958: Score = 1456, Max Tile = 128, Time = 0.0577 seconds
Game 959: Score = 1152, Max Tile = 128, Time = 0.0746 seconds
Game 960: Score = 932, Max Tile = 64, Time = 0.0407 seconds
Game 961: Score = 1404, Max Tile = 128, Time = 0.0271 seconds
Game 962: Score = 1516, Max Tile = 128, Time = 0.0404 seconds
Game 963: Score = 808, Max Tile = 64, Time = 0.0304 seconds
Game 964: Score = 984, Max Tile = 64, Time = 0.0253 seconds
Game 965: Score = 516, Max Tile = 64, Time = 0.0272 seconds
Game 966: Score = 656, Max Tile = 64, Time = 0.0360 seconds
Game 967: Score = 496, Max Tile = 32, Time = 0.0201 seconds
Game 968: Score = 1044, Max Tile = 128, Time = 0.0402 seconds
Game 969: Score = 600, Max Tile = 64, Time = 0.0376 seconds
Game 970: Score = 836, Max Tile = 64, Time = 0.0436 seconds
Game 971: Score = 520, Max Tile = 64, Time = 0.0106 seconds
Game 972: Score = 644, Max Tile = 64, Time = 0.0368 seconds
Game 973: Score = 628, Max Tile = 64, Time = 0.0183 seconds
Game 974: Score = 860, Max Tile = 128, Time = 0.0335 seconds
Game 975: Score = 1272, Max Tile = 128, Time = 0.0436 seconds
Game 976: Score = 776, Max Tile = 64, Time = 0.0429 seconds
Game 977: Score = 1068, Max Tile = 128, Time = 0.0454 seconds
Game 978: Score = 1260, Max Tile = 128, Time = 0.0398 seconds
Game 979: Score = 380, Max Tile = 32, Time = 0.0099 seconds
Game 980: Score = 540, Max Tile = 64, Time = 0.0279 seconds
Game 981: Score = 676, Max Tile = 64, Time = 0.0175 seconds
Game 982: Score = 348, Max Tile = 32, Time = 0.0060 seconds
Game 983: Score = 1500, Max Tile = 128, Time = 0.0331 seconds
Game 984: Score = 1792, Max Tile = 128, Time = 0.0632 seconds
Game 985: Score = 196, Max Tile = 16, Time = 0.0203 seconds
Game 986: Score = 1796, Max Tile = 128, Time = 0.0642 seconds
Game 987: Score = 688, Max Tile = 64, Time = 0.0266 seconds
Game 988: Score = 360, Max Tile = 32, Time = 0.0134 seconds
Game 989: Score = 740, Max Tile = 64, Time = 0.0398 seconds
Game 990: Score = 2148, Max Tile = 256, Time = 0.0626 seconds
Game 991: Score = 660, Max Tile = 64, Time = 0.0260 seconds
Game 992: Score = 1036, Max Tile = 128, Time = 0.0333 seconds
Game 993: Score = 2104, Max Tile = 256, Time = 0.0594 seconds
Game 994: Score = 1708, Max Tile = 128, Time = 0.0639 seconds
Game 995: Score = 412, Max Tile = 32, Time = 0.0268 seconds
Game 996: Score = 728, Max Tile = 64, Time = 0.0260 seconds
Game 997: Score = 604, Max Tile = 64, Time = 0.0315 seconds
Game 998: Score = 1232, Max Tile = 128, Time = 0.0351 seconds
Game 999: Score = 1080, Max Tile = 64, Time = 0.0355 seconds
Game 1000: Score = 1008, Max Tile = 64, Time = 0.0480 seconds

========================
Played 1000 games
Average Score: 1004.20
Average Max Tile: 95.14
Average Time per Game: 0.0356 seconds
Highest Tile Achieved: 256
